"id_net";"sector"
"3284";"COMMERCIO"
"3285";"COMMERCIO-SERVIZI"
"3286";"AGRICOLTURA/PESCA"
"3288";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3289";"AGRICOLTURA/PESCA"
"3290";"INDUSTRIA/ARTIGIANATO"
"3292";"SERVIZI"
"3293";"INDUSTRIA/ARTIGIANATO"
"3296";"SERVIZI"
"3298";"INDUSTRIA/ARTIGIANATO"
"3299";"SERVIZI"
"3302";"SERVIZI"
"3307";"INDUSTRIA/ARTIGIANATO"
"3308";"COMMERCIO"
"3309";"SERVIZI"
"3312";"AGRICOLTURA/PESCA"
"3313";"COMMERCIO-SERVIZI"
"3315";"AGRICOLTURA/PESCA"
"3316";"INDUSTRIA/ARTIGIANATO"
"3318";"COMMERCIO-SERVIZI"
"3319";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3321";"SERVIZI"
"3322";"INDUSTRIA/ARTIGIANATO"
"3323";"SERVIZI"
"3324";"INDUSTRIA/ARTIGIANATO"
"3325";"AGRICOLTURA/PESCA"
"3326";"AGRICOLTURA/PESCA-SERVIZI"
"3327";"SERVIZI"
"3328";"AGRICOLTURA/PESCA"
"3329";"AGRICOLTURA/PESCA"
"3330";"INDUSTRIA/ARTIGIANATO"
"3331";"SERVIZI"
"3333";"SERVIZI"
"3335";"SERVIZI"
"3337";"TURISMO"
"3338";"AGRICOLTURA/PESCA"
"3339";"AGRICOLTURA/PESCA-SERVIZI"
"3340";"AGRICOLTURA/PESCA"
"3341";"INDUSTRIA/ARTIGIANATO"
"3342";"INDUSTRIA/ARTIGIANATO"
"3343";"TURISMO"
"3344";"TURISMO"
"3345";"AGRICOLTURA/PESCA"
"3348";"COMMERCIO-SERVIZI"
"3350";"SERVIZI"
"3352";"AGRICOLTURA/PESCA"
"3353";"COMMERCIO-SERVIZI"
"3355";"AGRICOLTURA/PESCA"
"3356";"SERVIZI"
"3357";"AGRICOLTURA/PESCA"
"3358";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"3359";"COMMERCIO-SERVIZI"
"3360";"SERVIZI"
"3362";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3363";"TURISMO"
"3364";"INDUSTRIA/ARTIGIANATO"
"3365";"AGRICOLTURA/PESCA-COMMERCIO"
"3366";"SERVIZI"
"3369";"COMMERCIO"
"3371";"AGRICOLTURA/PESCA"
"3372";"COMMERCIO-SERVIZI"
"3373";"SERVIZI"
"3375";"SERVIZI"
"3376";"COMMERCIO-SERVIZI"
"3377";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3378";"COMMERCIO-SERVIZI"
"3379";"COMMERCIO-SERVIZI"
"3380";"SERVIZI-TURISMO"
"3381";"COMMERCIO"
"3384";"AGRICOLTURA/PESCA"
"3385";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3387";"COMMERCIO-SERVIZI"
"3388";"COMMERCIO-SERVIZI"
"3389";"INDUSTRIA/ARTIGIANATO"
"3390";"INDUSTRIA/ARTIGIANATO"
"3391";"SERVIZI"
"3392";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3394";"SERVIZI"
"3396";"AGRICOLTURA/PESCA"
"3397";"AGRICOLTURA/PESCA"
"3398";"INDUSTRIA/ARTIGIANATO"
"3399";"AGRICOLTURA/PESCA"
"3400";"AGRICOLTURA/PESCA"
"3402";"COMMERCIO"
"3403";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3404";"SERVIZI"
"3406";"INDUSTRIA/ARTIGIANATO"
"3408";"ALTRO SETTORE-SERVIZI"
"3409";"INDUSTRIA/ARTIGIANATO"
"3412";"SERVIZI"
"3414";"INDUSTRIA/ARTIGIANATO"
"3417";"AGRICOLTURA/PESCA"
"3418";"COMMERCIO"
"3419";"SERVIZI"
"3421";"AGRICOLTURA/PESCA"
"3422";"AGRICOLTURA/PESCA"
"3423";"TURISMO"
"3424";"AGRICOLTURA/PESCA"
"3425";"AGRICOLTURA/PESCA"
"3427";"AGRICOLTURA/PESCA"
"3428";"AGRICOLTURA/PESCA"
"3429";"AGRICOLTURA/PESCA"
"3430";"COMMERCIO-TURISMO"
"3432";"TURISMO"
"3433";"AGRICOLTURA/PESCA"
"3434";"INDUSTRIA/ARTIGIANATO"
"3435";"TURISMO"
"3436";"COMMERCIO"
"3438";"SERVIZI"
"3440";"COMMERCIO"
"3441";"TURISMO"
"3442";"TURISMO"
"3443";"SERVIZI"
"3444";"TURISMO"
"3445";"AGRICOLTURA/PESCA"
"3446";"SERVIZI"
"3448";"COMMERCIO"
"3449";"TURISMO"
"3450";"TURISMO"
"3451";"AGRICOLTURA/PESCA"
"3453";"INDUSTRIA/ARTIGIANATO"
"3455";"COMMERCIO"
"3456";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3457";"INDUSTRIA/ARTIGIANATO"
"3458";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3459";"INDUSTRIA/ARTIGIANATO-TURISMO"
"3460";"SERVIZI"
"3462";"SERVIZI"
"3464";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3465";"COMMERCIO-SERVIZI"
"3467";"SERVIZI"
"3468";"SERVIZI"
"3473";"AGRICOLTURA/PESCA"
"3476";"SERVIZI"
"3477";"AGRICOLTURA/PESCA-SERVIZI"
"3478";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3479";"INDUSTRIA/ARTIGIANATO"
"3481";"INDUSTRIA/ARTIGIANATO"
"3482";"SERVIZI"
"3484";"SERVIZI"
"3485";"ALTRO SETTORE-SERVIZI"
"3486";"COMMERCIO"
"3487";"AGRICOLTURA/PESCA"
"3488";"INDUSTRIA/ARTIGIANATO"
"3489";"SERVIZI"
"3490";"SERVIZI"
"3491";"SERVIZI"
"3492";"SERVIZI"
"3494";"COMMERCIO"
"3495";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3496";"INDUSTRIA/ARTIGIANATO"
"3497";"AGRICOLTURA/PESCA"
"3498";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"3499";"SERVIZI"
"3500";"SERVIZI"
"3501";"INDUSTRIA/ARTIGIANATO"
"3502";"INDUSTRIA/ARTIGIANATO"
"3503";"AGRICOLTURA/PESCA"
"3504";"TURISMO"
"3505";"SERVIZI"
"3506";"INDUSTRIA/ARTIGIANATO"
"3508";"COMMERCIO"
"3509";"AGRICOLTURA/PESCA"
"3510";"AGRICOLTURA/PESCA"
"3517";"SERVIZI"
"3518";"AGRICOLTURA/PESCA"
"3520";"INDUSTRIA/ARTIGIANATO"
"3522";"SERVIZI"
"3524";"SERVIZI"
"3526";"AGRICOLTURA/PESCA"
"3527";"INDUSTRIA/ARTIGIANATO"
"3533";"AGRICOLTURA/PESCA"
"3534";"INDUSTRIA/ARTIGIANATO"
"3535";"COMMERCIO"
"3536";"SERVIZI"
"3537";"AGRICOLTURA/PESCA"
"3539";"AGRICOLTURA/PESCA"
"3541";"INDUSTRIA/ARTIGIANATO"
"3543";"INDUSTRIA/ARTIGIANATO"
"3544";"INDUSTRIA/ARTIGIANATO"
"3545";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"3547";"AGRICOLTURA/PESCA"
"3549";"SERVIZI"
"3550";"SERVIZI"
"3551";"AGRICOLTURA/PESCA"
"3553";"TURISMO"
"3554";"AGRICOLTURA/PESCA"
"3555";"SERVIZI"
"3556";"AGRICOLTURA/PESCA"
"3559";"COMMERCIO"
"3561";"AGRICOLTURA/PESCA"
"3562";"INDUSTRIA/ARTIGIANATO"
"3564";"SERVIZI"
"3567";"SERVIZI"
"3568";"AGRICOLTURA/PESCA"
"3569";"INDUSTRIA/ARTIGIANATO"
"3570";"AGRICOLTURA/PESCA"
"3572";"INDUSTRIA/ARTIGIANATO"
"3573";"SERVIZI"
"3574";"SERVIZI"
"3575";"SERVIZI"
"3577";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"3579";"INDUSTRIA/ARTIGIANATO"
"3580";"COMMERCIO-SERVIZI"
"3581";"COMMERCIO-SERVIZI"
"3582";"COMMERCIO"
"3583";"AGRICOLTURA/PESCA"
"3584";"COMMERCIO-SERVIZI"
"3585";"SERVIZI"
"3587";"SERVIZI-TURISMO"
"3588";"COMMERCIO-SERVIZI"
"3590";"COMMERCIO"
"3591";"AGRICOLTURA/PESCA"
"3592";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"3593";"SERVIZI"
"3594";"SERVIZI"
"3595";"SERVIZI"
"3596";"AGRICOLTURA/PESCA"
"3597";"AGRICOLTURA/PESCA"
"3599";"INDUSTRIA/ARTIGIANATO"
"3600";"INDUSTRIA/ARTIGIANATO"
"3601";"INDUSTRIA/ARTIGIANATO"
"3602";"INDUSTRIA/ARTIGIANATO"
"3603";"SERVIZI"
"3606";"COMMERCIO"
"3610";"SERVIZI"
"3611";"INDUSTRIA/ARTIGIANATO"
"3612";"SERVIZI"
"3613";"AGRICOLTURA/PESCA"
"3615";"INDUSTRIA/ARTIGIANATO"
"3616";"AGRICOLTURA/PESCA"
"3617";"AGRICOLTURA/PESCA"
"3618";"AGRICOLTURA/PESCA"
"3619";"INDUSTRIA/ARTIGIANATO"
"3620";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"3622";"AGRICOLTURA/PESCA"
"3624";"INDUSTRIA/ARTIGIANATO"
"3626";"INDUSTRIA/ARTIGIANATO"
"3628";"INDUSTRIA/ARTIGIANATO"
"3629";"AGRICOLTURA/PESCA"
"3630";"SERVIZI"
"3631";"COMMERCIO"
"3634";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"3635";"SERVIZI-TURISMO"
"3636";"AGRICOLTURA/PESCA-COMMERCIO"
"3637";"COMMERCIO"
"3638";"SERVIZI"
"3639";"SERVIZI"
"3640";"INDUSTRIA/ARTIGIANATO"
"3641";"AGRICOLTURA/PESCA"
"3642";"COMMERCIO"
"3643";"COMMERCIO"
"3644";"COMMERCIO"
"3645";"AGRICOLTURA/PESCA"
"3646";"COMMERCIO-SERVIZI"
"3647";"SERVIZI"
"3651";"INDUSTRIA/ARTIGIANATO"
"3653";"AGRICOLTURA/PESCA"
"3654";"ALTRO SETTORE-SERVIZI"
"3655";"COMMERCIO"
"3656";"INDUSTRIA/ARTIGIANATO"
"3657";"SERVIZI"
"3658";"SERVIZI"
"3659";"SERVIZI"
"3660";"AGRICOLTURA/PESCA"
"3662";"INDUSTRIA/ARTIGIANATO"
"3664";"SERVIZI"
"3665";"INDUSTRIA/ARTIGIANATO"
"3668";"SERVIZI"
"3669";"SERVIZI"
"3670";"INDUSTRIA/ARTIGIANATO"
"3671";"SERVIZI"
"3672";"AGRICOLTURA/PESCA"
"3673";"SERVIZI"
"3674";"SERVIZI"
"3676";"INDUSTRIA/ARTIGIANATO"
"3678";"SERVIZI"
"3680";"SERVIZI-TURISMO"
"3682";"AGRICOLTURA/PESCA"
"3685";"COMMERCIO"
"3688";"SERVIZI"
"3689";"AGRICOLTURA/PESCA"
"3690";"SERVIZI"
"3691";"SERVIZI"
"3692";"AGRICOLTURA/PESCA"
"3693";"AGRICOLTURA/PESCA"
"3695";"AGRICOLTURA/PESCA"
"3696";"INDUSTRIA/ARTIGIANATO"
"3697";"AGRICOLTURA/PESCA"
"3698";"AGRICOLTURA/PESCA"
"3699";"INDUSTRIA/ARTIGIANATO"
"3700";"SERVIZI"
"3701";"INDUSTRIA/ARTIGIANATO"
"3702";"AGRICOLTURA/PESCA-COMMERCIO"
"3704";"AGRICOLTURA/PESCA"
"3705";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3707";"AGRICOLTURA/PESCA"
"3708";"AGRICOLTURA/PESCA"
"3709";"INDUSTRIA/ARTIGIANATO"
"3712";"INDUSTRIA/ARTIGIANATO"
"3713";"COMMERCIO-SERVIZI"
"3714";"AGRICOLTURA/PESCA"
"3715";"AGRICOLTURA/PESCA"
"3717";"AGRICOLTURA/PESCA"
"3719";"AGRICOLTURA/PESCA-COMMERCIO"
"3720";"AGRICOLTURA/PESCA"
"3721";"INDUSTRIA/ARTIGIANATO"
"3723";"SERVIZI"
"3726";"AGRICOLTURA/PESCA-SERVIZI"
"3727";"AGRICOLTURA/PESCA"
"3728";"COMMERCIO"
"3729";"INDUSTRIA/ARTIGIANATO"
"3730";"INDUSTRIA/ARTIGIANATO"
"3731";"INDUSTRIA/ARTIGIANATO"
"3732";"INDUSTRIA/ARTIGIANATO"
"3733";"SERVIZI"
"3736";"INDUSTRIA/ARTIGIANATO"
"3737";"AGRICOLTURA/PESCA"
"3738";"AGRICOLTURA/PESCA"
"3739";"AGRICOLTURA/PESCA"
"3740";"ALTRO SETTORE"
"3741";"SERVIZI"
"3742";"SERVIZI"
"3745";"SERVIZI"
"3748";"AGRICOLTURA/PESCA"
"3749";"AGRICOLTURA/PESCA"
"3750";"SERVIZI"
"3752";"INDUSTRIA/ARTIGIANATO"
"3753";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3754";"SERVIZI"
"3755";"COMMERCIO"
"3757";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"3758";"TURISMO"
"3760";"SERVIZI"
"3762";"AGRICOLTURA/PESCA"
"3763";"COMMERCIO-SERVIZI"
"3764";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3765";"SERVIZI"
"3766";"AGRICOLTURA/PESCA"
"3767";"SERVIZI"
"3768";"ALTRO SETTORE-INDUSTRIA/ARTIGIANATO"
"3769";"AGRICOLTURA/PESCA"
"3772";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3774";"AGRICOLTURA/PESCA"
"3777";"AGRICOLTURA/PESCA"
"3778";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"3779";"AGRICOLTURA/PESCA"
"3780";"INDUSTRIA/ARTIGIANATO"
"3781";"COMMERCIO"
"3782";"AGRICOLTURA/PESCA-SERVIZI"
"3783";"SERVIZI"
"3784";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3786";"AGRICOLTURA/PESCA"
"3787";"SERVIZI"
"3788";"SERVIZI"
"3789";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3790";"AGRICOLTURA/PESCA"
"3791";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3792";"TURISMO"
"3793";"AGRICOLTURA/PESCA"
"3794";"AGRICOLTURA/PESCA-SERVIZI"
"3795";"INDUSTRIA/ARTIGIANATO"
"3797";"AGRICOLTURA/PESCA"
"3798";"SERVIZI"
"3804";"SERVIZI"
"3808";"SERVIZI"
"3809";"AGRICOLTURA/PESCA"
"3811";"AGRICOLTURA/PESCA"
"3812";"SERVIZI"
"3813";"INDUSTRIA/ARTIGIANATO"
"3815";"SERVIZI"
"3816";"INDUSTRIA/ARTIGIANATO"
"3819";"SERVIZI"
"3820";"AGRICOLTURA/PESCA"
"3821";"SERVIZI"
"3822";"INDUSTRIA/ARTIGIANATO"
"3823";"SERVIZI"
"3825";"SERVIZI"
"3826";"AGRICOLTURA/PESCA-COMMERCIO-SERVIZI"
"3828";"SERVIZI"
"3829";"SERVIZI"
"3832";"INDUSTRIA/ARTIGIANATO"
"3833";"SERVIZI"
"3834";"SERVIZI"
"3835";"AGRICOLTURA/PESCA"
"3836";"SERVIZI"
"3838";"SERVIZI"
"3839";"AGRICOLTURA/PESCA"
"3840";"COMMERCIO-SERVIZI"
"3841";"INDUSTRIA/ARTIGIANATO"
"3842";"COMMERCIO"
"3843";"SERVIZI"
"3849";"ALTRO SETTORE"
"3850";"SERVIZI"
"3852";"AGRICOLTURA/PESCA-SERVIZI-TURISMO"
"3854";"AGRICOLTURA/PESCA-SERVIZI"
"3855";"ALTRO SETTORE-COMMERCIO"
"3856";"AGRICOLTURA/PESCA"
"3857";"INDUSTRIA/ARTIGIANATO"
"3858";"AGRICOLTURA/PESCA"
"3859";"INDUSTRIA/ARTIGIANATO"
"3861";"SERVIZI"
"3863";"SERVIZI"
"3864";"SERVIZI"
"3865";"SERVIZI"
"3867";"SERVIZI"
"3868";"AGRICOLTURA/PESCA"
"3869";"AGRICOLTURA/PESCA"
"3871";"AGRICOLTURA/PESCA"
"3872";"SERVIZI"
"3873";"INDUSTRIA/ARTIGIANATO"
"3875";"SERVIZI"
"3877";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3881";"AGRICOLTURA/PESCA"
"3882";"ALTRO SETTORE-INDUSTRIA/ARTIGIANATO-SERVIZI"
"3883";"COMMERCIO-SERVIZI"
"3885";"ALTRO SETTORE-SERVIZI"
"3887";"AGRICOLTURA/PESCA"
"3888";"INDUSTRIA/ARTIGIANATO"
"3890";"SERVIZI"
"3891";"AGRICOLTURA/PESCA"
"3895";"SERVIZI"
"3897";"AGRICOLTURA/PESCA"
"3898";"INDUSTRIA/ARTIGIANATO"
"3899";"INDUSTRIA/ARTIGIANATO"
"3900";"SERVIZI"
"3901";"ALTRO SETTORE"
"3902";"COMMERCIO"
"3905";"SERVIZI"
"3910";"COMMERCIO-SERVIZI"
"3911";"SERVIZI"
"3912";"SERVIZI"
"3913";"SERVIZI"
"3914";"SERVIZI"
"3915";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"3916";"INDUSTRIA/ARTIGIANATO"
"3917";"AGRICOLTURA/PESCA"
"3918";"COMMERCIO-SERVIZI"
"3919";"SERVIZI"
"3921";"AGRICOLTURA/PESCA"
"3922";"INDUSTRIA/ARTIGIANATO"
"3925";"SERVIZI"
"3926";"SERVIZI"
"3927";"SERVIZI"
"3929";"INDUSTRIA/ARTIGIANATO"
"3930";"SERVIZI"
"3933";"INDUSTRIA/ARTIGIANATO"
"3934";"AGRICOLTURA/PESCA"
"3935";"SERVIZI"
"3937";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3938";"SERVIZI"
"3940";"SERVIZI"
"3943";"AGRICOLTURA/PESCA"
"3944";"AGRICOLTURA/PESCA"
"3945";"INDUSTRIA/ARTIGIANATO"
"3949";"SERVIZI"
"3950";"SERVIZI"
"3951";"SERVIZI"
"3952";"SERVIZI"
"3953";"AGRICOLTURA/PESCA"
"3955";"INDUSTRIA/ARTIGIANATO"
"3956";"SERVIZI"
"3957";"AGRICOLTURA/PESCA"
"3960";"AGRICOLTURA/PESCA"
"3965";"AGRICOLTURA/PESCA"
"3966";"INDUSTRIA/ARTIGIANATO-TURISMO"
"3967";"INDUSTRIA/ARTIGIANATO"
"3969";"INDUSTRIA/ARTIGIANATO"
"3971";"ALTRO SETTORE-SERVIZI"
"3972";"SERVIZI"
"3973";"INDUSTRIA/ARTIGIANATO"
"3975";"AGRICOLTURA/PESCA"
"3978";"COMMERCIO-SERVIZI"
"3979";"AGRICOLTURA/PESCA"
"3980";"AGRICOLTURA/PESCA"
"3981";"INDUSTRIA/ARTIGIANATO"
"3982";"AGRICOLTURA/PESCA"
"3983";"AGRICOLTURA/PESCA"
"3988";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"3989";"INDUSTRIA/ARTIGIANATO"
"3991";"SERVIZI"
"3992";"SERVIZI"
"3993";"SERVIZI"
"3997";"AGRICOLTURA/PESCA"
"3998";"INDUSTRIA/ARTIGIANATO"
"3999";"AGRICOLTURA/PESCA"
"4000";"SERVIZI"
"4002";"SERVIZI"
"4003";"INDUSTRIA/ARTIGIANATO"
"4005";"SERVIZI"
"4006";"COMMERCIO"
"4007";"SERVIZI"
"4008";"ALTRO SETTORE-COMMERCIO-SERVIZI"
"4011";"AGRICOLTURA/PESCA"
"4012";"SERVIZI"
"4013";"AGRICOLTURA/PESCA"
"4014";"SERVIZI"
"4015";"SERVIZI"
"4017";"SERVIZI"
"4018";"INDUSTRIA/ARTIGIANATO"
"4019";"INDUSTRIA/ARTIGIANATO"
"4020";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"4021";"SERVIZI"
"4022";"SERVIZI"
"4024";"AGRICOLTURA/PESCA-SERVIZI"
"4025";"AGRICOLTURA/PESCA"
"4027";"AGRICOLTURA/PESCA"
"4029";"SERVIZI"
"4030";"SERVIZI"
"4031";"SERVIZI"
"4033";"ALTRO SETTORE-COMMERCIO"
"4034";"INDUSTRIA/ARTIGIANATO"
"4035";"SERVIZI"
"4036";"SERVIZI"
"4037";"COMMERCIO-SERVIZI"
"4038";"ALTRO SETTORE-SERVIZI"
"4039";"AGRICOLTURA/PESCA"
"4040";"SERVIZI"
"4042";"AGRICOLTURA/PESCA"
"4043";"COMMERCIO"
"4044";"COMMERCIO"
"4045";"COMMERCIO"
"4047";"COMMERCIO"
"4048";"INDUSTRIA/ARTIGIANATO"
"4049";"AGRICOLTURA/PESCA"
"4050";"AGRICOLTURA/PESCA-COMMERCIO"
"4051";"TURISMO"
"4054";"AGRICOLTURA/PESCA"
"4055";"INDUSTRIA/ARTIGIANATO"
"4056";"AGRICOLTURA/PESCA"
"4059";"ALTRO SETTORE-INDUSTRIA/ARTIGIANATO"
"4061";"SERVIZI"
"4062";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"4063";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"4064";"INDUSTRIA/ARTIGIANATO"
"4065";"SERVIZI"
"4066";"INDUSTRIA/ARTIGIANATO"
"4067";"AGRICOLTURA/PESCA"
"4068";"AGRICOLTURA/PESCA"
"4069";"COMMERCIO"
"4070";"SERVIZI"
"4071";"SERVIZI"
"4073";"SERVIZI"
"4074";"SERVIZI"
"4077";"SERVIZI"
"4078";"COMMERCIO"
"4079";"AGRICOLTURA/PESCA"
"4082";"AGRICOLTURA/PESCA"
"4083";"SERVIZI"
"4084";"INDUSTRIA/ARTIGIANATO"
"4085";"AGRICOLTURA/PESCA"
"4086";"AGRICOLTURA/PESCA"
"4088";"SERVIZI"
"4090";"TURISMO"
"4091";"AGRICOLTURA/PESCA"
"4092";"ALTRO SETTORE-INDUSTRIA/ARTIGIANATO"
"4094";"COMMERCIO"
"4095";"INDUSTRIA/ARTIGIANATO"
"4096";"SERVIZI"
"4097";"AGRICOLTURA/PESCA"
"4098";"COMMERCIO"
"4099";"SERVIZI"
"4100";"INDUSTRIA/ARTIGIANATO"
"4102";"INDUSTRIA/ARTIGIANATO"
"4103";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"4104";"AGRICOLTURA/PESCA"
"4107";"INDUSTRIA/ARTIGIANATO"
"4108";"SERVIZI"
"4109";"INDUSTRIA/ARTIGIANATO"
"4110";"INDUSTRIA/ARTIGIANATO"
"4115";"SERVIZI"
"4116";"SERVIZI"
"4118";"COMMERCIO"
"4119";"SERVIZI"
"4120";"COMMERCIO"
"4122";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"4123";"TURISMO"
"4124";"AGRICOLTURA/PESCA"
"4125";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"4127";"INDUSTRIA/ARTIGIANATO"
"4128";"SERVIZI"
"4129";"COMMERCIO"
"4131";"SERVIZI"
"4132";"AGRICOLTURA/PESCA"
"4133";"AGRICOLTURA/PESCA"
"4134";"AGRICOLTURA/PESCA"
"4139";"SERVIZI"
"4140";"SERVIZI"
"4141";"SERVIZI"
"4142";"INDUSTRIA/ARTIGIANATO"
"4143";"SERVIZI"
"4144";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"4145";"AGRICOLTURA/PESCA-SERVIZI"
"4146";"SERVIZI"
"4147";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"4148";"TURISMO"
"4149";"INDUSTRIA/ARTIGIANATO"
"4150";"SERVIZI"
"4151";"COMMERCIO"
"4152";"SERVIZI"
"4153";"ALTRO SETTORE-SERVIZI"
"4154";"COMMERCIO-SERVIZI"
"4155";"SERVIZI"
"4156";"AGRICOLTURA/PESCA"
"4157";"AGRICOLTURA/PESCA"
"4158";"TURISMO"
"4159";"INDUSTRIA/ARTIGIANATO"
"4161";"INDUSTRIA/ARTIGIANATO"
"4162";"SERVIZI"
"4163";"SERVIZI"
"4164";"INDUSTRIA/ARTIGIANATO"
"4165";"AGRICOLTURA/PESCA"
"4167";"SERVIZI"
"4169";"AGRICOLTURA/PESCA-ALTRO SETTORE"
"4170";"SERVIZI"
"4171";"SERVIZI"
"4172";"AGRICOLTURA/PESCA"
"4173";"AGRICOLTURA/PESCA"
"4174";"SERVIZI"
"4177";"AGRICOLTURA/PESCA"
"4180";"SERVIZI"
"4184";"SERVIZI"
"4186";"SERVIZI"
"4188";"SERVIZI"
"4190";"COMMERCIO-SERVIZI"
"4193";"SERVIZI"
"4194";"COMMERCIO-SERVIZI"
"4195";"SERVIZI"
"4196";"COMMERCIO"
"4197";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"4198";"SERVIZI"
"4200";"SERVIZI"
"4201";"AGRICOLTURA/PESCA"
"4202";"AGRICOLTURA/PESCA"
"4203";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"4204";"COMMERCIO"
"4205";"TURISMO"
"4207";"COMMERCIO"
"4208";"AGRICOLTURA/PESCA"
"4209";"COMMERCIO"
"4210";"SERVIZI"
"4211";"SERVIZI"
"4212";"SERVIZI"
"4213";"SERVIZI"
"4214";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"4215";"INDUSTRIA/ARTIGIANATO"
"4216";"COMMERCIO"
"4217";"SERVIZI"
"4218";"SERVIZI"
"4219";"INDUSTRIA/ARTIGIANATO"
"4220";"INDUSTRIA/ARTIGIANATO"
"4221";"TURISMO"
"4222";"SERVIZI"
"4223";"ALTRO SETTORE-SERVIZI"
"4224";"SERVIZI"
"4225";"AGRICOLTURA/PESCA"
"4226";"ALTRO SETTORE-SERVIZI"
"4229";"AGRICOLTURA/PESCA"
"4230";"INDUSTRIA/ARTIGIANATO"
"4231";"INDUSTRIA/ARTIGIANATO"
"4233";"AGRICOLTURA/PESCA"
"4234";"SERVIZI"
"4235";"AGRICOLTURA/PESCA"
"4236";"AGRICOLTURA/PESCA"
"4237";"AGRICOLTURA/PESCA"
"4239";"SERVIZI"
"4241";"INDUSTRIA/ARTIGIANATO"
"4242";"SERVIZI"
"4245";"INDUSTRIA/ARTIGIANATO"
"4248";"SERVIZI"
"4250";"AGRICOLTURA/PESCA"
"4251";"AGRICOLTURA/PESCA"
"4252";"AGRICOLTURA/PESCA"
"4254";"AGRICOLTURA/PESCA"
"4260";"INDUSTRIA/ARTIGIANATO"
"4261";"INDUSTRIA/ARTIGIANATO"
"4262";"AGRICOLTURA/PESCA"
"4263";"SERVIZI"
"4264";"AGRICOLTURA/PESCA"
"4265";"SERVIZI"
"4267";"INDUSTRIA/ARTIGIANATO"
"4268";"SERVIZI"
"4270";"INDUSTRIA/ARTIGIANATO"
"4271";"SERVIZI"
"4276";"ALTRO SETTORE-COMMERCIO-SERVIZI"
"4278";"SERVIZI"
"4281";"SERVIZI"
"4286";"SERVIZI"
"4288";"INDUSTRIA/ARTIGIANATO"
"4289";"AGRICOLTURA/PESCA"
"4290";"SERVIZI"
"4292";"SERVIZI"
"4293";"SERVIZI"
"4294";"SERVIZI"
"4295";"COMMERCIO"
"4296";"INDUSTRIA/ARTIGIANATO"
"4297";"COMMERCIO-SERVIZI"
"4298";"AGRICOLTURA/PESCA"
"4300";"SERVIZI"
"4301";"AGRICOLTURA/PESCA-SERVIZI"
"4303";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"4304";"INDUSTRIA/ARTIGIANATO"
"4305";"SERVIZI"
"4308";"INDUSTRIA/ARTIGIANATO"
"4309";"SERVIZI"
"4310";"SERVIZI"
"4311";"AGRICOLTURA/PESCA"
"4313";"INDUSTRIA/ARTIGIANATO"
"4315";"AGRICOLTURA/PESCA"
"4317";"SERVIZI"
"4318";"SERVIZI"
